Session ID,User ID,Traffic Source,Campaign,Device,Session Start,Lead Form Submitted,Trial Started,Subscription Purchased
SESS-101211,USR-202842,Paid Social,Retargeting Ads,Mobile,2026-04-12 16:52:19,,,
SESS-101212,USR-207900,Organic Search,None,TABLET,17/06/2026 11:31:53,,,
SESS-101213,USR-206865,Email,Newsletter Vol 12,Desktop,2026-03-28 10:13:57,,,
SESS-101214,USR-203597,Paid Social,Retargeting Ads,Mobile,2026-05-14 04:25:54,,,
SESS-101215,USR-207327,Direct,None,Mobile,2026-01-21 20:11:08,,,
SESS-101216,USR-201372,Email,Newsletter Vol 12,Desktop,2026-06-12 21:09:30,,,
SESS-101217,USR-205523,Paid Search,Product Launch,Mobile,2026-04-28 12:42:27,,,
SESS-101218,USR-202268,paid social,Retargeting Ads,Tablet,2026-05-05 07:35:32,,,
SESS-101219,USR-200533,Direct,None,Mobile,2026-01-12 21:52:37,2026-01-12 22:06:37,2026-01-16 21:06:37,
SESS-101220,USR-202150,Direct,None,Desktop,2026-05-04 19:02:15,,,
SESS-101221,USR-202104,Direct,None,Desktop,2026-03-30 10:08:32,,,
SESS-101222,USR-205857,Organic Search,None,Desktop,2026-05-03 16:41:27,2026-05-03 17:24:27,2026-05-03 19:24:27,2026-05-10 19:24:27
SESS-101223,USR-206540,Organic Search,None,Desktop,2026-06-17 15:14:06,,,
SESS-101224,USR-207611,Email,Newsletter Vol 12,Mobile,11/04/2026 23:29:57,,,
SESS-101225,USR-200557,Paid Search,Winter Sale,Tablet,2026-04-27 23:10:40,,,
SESS-101226,USR-200633,Direct,None,Tablet,2026-01-28 19:11:40,,,
SESS-101227,USR-202509,Email,Newsletter Vol 12,TABLET,2026-06-14 09:14:27,,,
SESS-101228,USR-206517,Direct,None,Desktop,2026-03-24 08:55:27,,,
SESS-101229,USR-203122,Paid Search,Retargeting Ads,DESKTOP,14/01/2026 07:45:38,14/01/2026 08:22:38,,
SESS-101230,USR-204255,Paid Search,Winter Sale,Mobile,2026-04-15 20:26:18,,,
SESS-101231,USR-201818,Email,Newsletter Vol 12,Tablet,2026-03-01 22:41:06,2026-03-01 22:43:06,,
SESS-101232,USR-204549,Organic Search,None,Mobile,2026-02-25 07:30:03,,,
SESS-101233,USR-200585,Organic Search,None,Desktop,2026-01-19 11:15:59,,,
SESS-101234,USR-207762,Paid Search,Retargeting Ads,Mobile,20/01/2026 18:34:33,,,
SESS-101235,USR-203652,Organic Search,None,Tablet,2026-05-13 05:20:50,2026-05-13 05:30:50,,
SESS-101236,USR-204918,Direct,None,Tablet,2026-02-23 01:10:29,,,
SESS-101237,USR-204725,Paid Search,Product Launch,Mobile,2026-04-21 16:24:15,,,
SESS-101238,USR-205823,Email,Newsletter Vol 12,Desktop,2026-03-03 04:08:12,2026-03-03 04:53:12,,
SESS-101239,USR-204607,Referral,None,Mobile,2026-04-03 12:13:00,,,
SESS-101240,USR-203853,PAID SEARCH,Brand Awareness,Mobile,2026-02-02 13:35:45,,,
SESS-101241,USR-206377,Paid Search,Winter Sale,Desktop,2026-03-02 03:36:27,2026-03-02 04:15:27,,
SESS-101242,USR-205107,Paid Social,Winter Sale,Tablet,2026-04-24 10:02:24,,,
SESS-101243,USR-200313,Organic Search,None,Desktop,2026-03-17 16:26:24,,,
SESS-101244,USR-201183,Paid Search,Brand Awareness,Tablet,2026-04-29 10:27:13,2026-04-29 10:58:13,,
SESS-101245,USR-206708,Email,Newsletter Vol 12,Tablet,2026-02-20 17:29:16,,,
SESS-101246,USR-207747,Organic Search,None,Tablet,02/01/2026 15:57:58,,,
SESS-101247,USR-205629,Direct,None,TABLET,2026-03-28 10:09:17,,,
SESS-101248,USR-206993,Referral,None,Desktop,2026-01-23 02:47:31,2026-01-23 03:18:31,,
SESS-101249,USR-207528,Paid Search,Spring Promo,mobile,2026-06-04 09:32:41,2026-06-04 09:48:41,,
SESS-101250,USR-204074,Paid Search,Retargeting Ads,mobile,2026-04-19 13:13:20,,,
SESS-101251,USR-202746,Email,Newsletter Vol 12,Desktop,2026-03-28 19:42:29,,,
SESS-101252,USR-205694,Paid Search,Brand Awareness,Mobile,2026-01-14 21:39:36,2026-01-14 21:52:36,,2026-01-28 22:52:36
SESS-101253,USR-205201,Organic Search,None,Desktop,2026-01-31 13:13:57,2026-01-31 13:33:57,,
SESS-101254,USR-206933,Email,Newsletter Vol 12,Tablet,2026-02-26 08:12:13,,,
SESS-101255,USR-203958,Referral,None,Mobile,10/03/2026 02:38:33,,,
SESS-101256,USR-202428,Referral,None,desktop,2026-05-19 22:40:42,2026-05-19 23:07:42,,
SESS-101257,USR-204731,Organic Search,None,Mobile,2026-06-18 04:54:48,,,
SESS-101258,USR-201483,Direct,None,Desktop,2026-05-23 08:21:53,,,
SESS-101259,USR-207957,email,Newsletter Vol 12,Mobile,2026-06-24 14:07:19,,,
SESS-101260,USR-207691,Referral,None,Tablet,2026-01-27 21:46:02,,,
SESS-101261,USR-206390,Organic Search,None,Desktop,2026-05-30 09:39:34,,,
SESS-101262,USR-203657,Email,Newsletter Vol 12,Mobile,2026-02-15 16:40:26,,,
SESS-101263,USR-205477,Organic_Search,None,Mobile,2026-01-21 14:05:32,,,
SESS-101264,USR-207989,Paid Social,Brand Awareness,Mobile,2026-06-20 02:38:36,,,
SESS-101265,USR-203616,Referral,None,Tablet,2026-05-10 14:51:27,,,
SESS-101266,USR-207434,Paid Search,Winter Sale,Mobile,2026-02-02 10:15:05,,,
SESS-101267,USR-200227,Paid Search,Retargeting Ads,Tablet,2026-02-23 05:21:07,,,
SESS-101268,USR-206581,Paid Search,Retargeting Ads,Tablet,2026-02-07 07:07:17,2026-02-07 07:19:17,2026-02-07 16:19:17,2026-02-21 16:19:17
SESS-101269,USR-205381,Referral,None,Tablet,07/02/2026 12:32:30,07/02/2026 12:36:30,10/02/2026 01:36:30,
SESS-101270,USR-201738,Referral,None,MOBILE,13/06/2026 16:39:14,,,
SESS-101271,USR-207423,Email,Newsletter Vol 12,Desktop,2026-02-11 00:01:17,,,
SESS-101272,USR-207415,Email,Newsletter Vol 12,Mobile,2026-03-01 03:21:14,,,
SESS-101273,USR-204287,Referral,None,Desktop,2026-05-13 16:18:10,,,
SESS-101274,USR-202320,Direct,None,Desktop,2026-05-21 00:18:39,2026-05-21 00:42:39,,
SESS-101275,USR-205309,paid search,Brand Awareness,Desktop,2026-05-13 01:12:01,,,
SESS-101276,USR-205502,Organic_Search,None,Tablet,2026-05-24 20:32:53,,,
SESS-101277,USR-200585,Referral,None,Desktop,2026-03-28 11:25:31,,,
SESS-101278,USR-200933,Referral,None,Mobile,2026-06-26 01:42:41,,,
SESS-101279,USR-201177,Organic Search,None,Desktop,2026-06-10 13:12:26,,,
SESS-101280,USR-200546,Referral,None,Desktop,2026-02-20 21:21:02,,,
SESS-101281,USR-206008,Direct,None,Mobile,2026-06-27 11:15:37,,,
SESS-101282,USR-200520,Direct,None,Desktop,2026-06-20 11:31:26,,,
SESS-101283,USR-204852,EMAIL,Newsletter Vol 12,Mobile,2026-04-27 19:23:08,,,
SESS-101284,USR-207030,Organic Search,None,Desktop,2026-04-28 13:10:12,,,
SESS-101285,USR-203532,Paid Social,Retargeting Ads,Desktop,2026-01-01 08:03:54,,,
SESS-101286,USR-202645,Email,Newsletter Vol 12,Mobile,2026-02-16 00:48:34,,,
SESS-101287,USR-205042,Paid Search,Brand Awareness,mobile,2026-03-30 03:46:51,,,
SESS-101288,USR-207390,Referral,None,Desktop,07/02/2026 01:15:05,,,
SESS-101289,USR-206127,Email,Newsletter Vol 12,Tablet,14/02/2026 12:02:51,,,
SESS-101290,USR-203402,Paid Social,Product Launch,Tablet,17/04/2026 13:35:10,,,
SESS-101291,USR-206373,Referral,None,Desktop,2026-05-13 06:39:09,,,
SESS-101292,USR-200231,Email,Newsletter Vol 12,Tablet,2026-02-26 23:00:08,2026-02-26 23:24:08,,
SESS-101293,USR-202155,Paid Search,Product Launch,Tablet,2026-05-18 00:03:06,,,
SESS-101294,USR-202532,direct,None,DESKTOP,18/05/2026 23:30:43,,,
SESS-101295,USR-201664,Paid Search,Retargeting Ads,Mobile,2026-05-17 01:37:17,,,
SESS-101296,USR-207906,Direct,None,Desktop,2026-01-22 00:21:00,,,
SESS-101297,USR-200883,Paid Social,Winter Sale,Mobile,2026-05-17 04:15:11,,,
SESS-101298,USR-202612,DIRECT,None,Desktop,23/02/2026 22:02:55,,,
SESS-101299,USR-204180,Email,Newsletter Vol 12,Tablet,2026-04-22 02:05:16,2026-04-22 02:22:16,,
SESS-101300,USR-204798,Direct,None,Mobile,2026-06-14 05:16:22,,,
SESS-101301,USR-200057,Referral,None,Desktop,2026-05-28 10:21:13,,,
SESS-101302,USR-205421,Referral,None,Mobile,2026-05-20 00:51:23,,,
SESS-101303,USR-202814,Referral,None,Mobile,2026-03-05 09:20:59,,,
SESS-101304,USR-200788,REFERRAL,None,desktop,2026-01-18 02:36:25,,,
SESS-101305,USR-207524,Paid Search,Retargeting Ads,Tablet,2026-06-13 20:43:44,2026-06-13 20:47:44,,
SESS-101306,USR-204388,paid search,Retargeting Ads,DESKTOP,2026-04-29 19:32:46,,,
SESS-101307,USR-204628,Paid Search,Spring Promo,Tablet,2026-05-10 15:14:36,,,
SESS-101308,USR-201531,Direct,None,Tablet,04/04/2026 04:37:38,,,
SESS-101309,USR-204633,Direct,None,Desktop,2026-02-19 10:36:02,,,
SESS-101310,USR-204080,Organic Search,None,Mobile,2026-01-22 00:29:44,2026-01-22 00:32:44,2026-01-25 05:32:44,
SESS-101311,USR-202795,Direct,None,Desktop,2026-05-11 11:42:25,2026-05-11 12:11:25,2026-05-11 22:11:25,
SESS-101312,USR-201103,Paid Social,Winter Sale,Tablet,06/06/2026 05:00:37,,,
SESS-101313,USR-201463,Email,Newsletter Vol 12,Tablet,2026-04-16 04:29:09,,,
SESS-101314,USR-207199,referral,None,MOBILE,2026-01-17 05:37:06,,,
SESS-101315,USR-200134,Direct,None,Tablet,2026-05-31 06:10:35,,,
SESS-101316,USR-205570,Referral,None,Mobile,2026-05-22 01:16:26,,,
SESS-101317,USR-202326,Email,Newsletter Vol 12,Tablet,2026-01-25 23:50:05,,,
SESS-101318,USR-207239,Direct,None,Tablet,2026-03-05 23:09:19,,,
SESS-101319,USR-204537,Direct,None,Mobile,20/03/2026 22:47:15,,,
SESS-101320,USR-207755,Referral,None,desktop,2026-03-24 06:57:11,2026-03-24 07:25:11,2026-03-26 20:25:11,
SESS-101321,USR-207382,Referral,None,Tablet,2026-01-29 04:00:45,,,
SESS-101322,USR-206911,Direct,None,Mobile,2026-06-28 07:38:41,,,
SESS-101323,USR-200346,Referral,None,Tablet,2026-03-12 22:10:35,,,
SESS-101324,USR-206197,Email,Newsletter Vol 12,Mobile,2026-03-01 20:40:32,,,
SESS-101325,USR-203912,Organic Search,None,Mobile,2026-04-18 16:13:05,,,
SESS-101326,USR-204465,REFERRAL,None,Desktop,2026-04-12 04:58:16,,,
SESS-101327,USR-200842,Email,Newsletter Vol 12,Mobile,28/06/2026 11:38:24,,,
SESS-101328,USR-206737,Email,Newsletter Vol 12,DESKTOP,2026-03-08 21:16:55,,,
SESS-101329,USR-203196,Referral,None,Desktop,2026-01-12 16:10:46,,,
SESS-101330,USR-202605,Email,Newsletter Vol 12,Tablet,2026-03-03 03:58:45,,,
SESS-101331,USR-200951,Organic Search,None,Tablet,2026-06-11 09:51:07,,,
SESS-101332,USR-204676,Paid Social,Retargeting Ads,Desktop,2026-06-02 03:06:39,,,
SESS-101333,USR-205104,Direct,None,Desktop,2026-06-09 01:31:26,,,
SESS-101334,USR-207545,Paid Social,Spring Promo,Mobile,2026-05-13 07:46:03,,,
SESS-101335,USR-201545,Direct,None,Tablet,2026-05-28 01:37:05,2026-05-28 02:06:05,,
SESS-101336,USR-206404,Paid Search,Retargeting Ads,Mobile,2026-04-12 21:32:37,,,
SESS-101337,USR-203271,Paid Social,Retargeting Ads,Desktop,15/04/2026 02:42:43,,,
SESS-101338,USR-203373,Organic Search,None,Desktop,2026-04-02 06:42:46,,,
SESS-101339,USR-201661,Referral,None,MOBILE,2026-01-27 04:47:36,,,
SESS-101340,USR-205238,Referral,None,Tablet,2026-06-14 20:24:36,,,
SESS-101341,USR-202861,Paid Social,Brand Awareness,Tablet,2026-01-05 01:00:34,,,
SESS-101342,USR-200622,Organic Search,None,Mobile,2026-03-03 18:29:15,,,
SESS-101343,USR-206290,Paid Social,Spring Promo,Mobile,2026-05-16 19:43:15,2026-05-16 19:54:15,2026-05-18 01:54:15,
SESS-101344,USR-205471,Paid Search,Product Launch,Desktop,2026-05-13 05:25:10,2026-05-13 05:58:10,,
SESS-101345,USR-202336,Paid Search,Brand Awareness,Mobile,2026-04-18 23:10:22,2026-04-18 23:12:22,2026-04-19 08:12:22,2026-04-25 23:12:22
SESS-101346,USR-207499,Paid Search,Spring Promo,Desktop,2026-04-06 10:31:23,2026-04-06 11:04:23,2026-04-09 00:04:23,
SESS-101347,USR-204858,Email,Newsletter Vol 12,Mobile,02/03/2026 02:45:21,02/03/2026 03:09:21,04/03/2026 13:09:21,
SESS-101348,USR-202369,Organic Search,None,mobile,01/04/2026 21:10:17,01/04/2026 21:44:17,,
SESS-101349,USR-201239,Email,Newsletter Vol 12,Desktop,2026-02-21 11:03:30,2026-02-21 11:16:30,,
SESS-101350,USR-201974,Paid Social,Winter Sale,Tablet,2026-04-05 14:38:03,,,
SESS-101351,USR-206169,DIRECT,None,Desktop,2026-02-26 05:07:52,,,
SESS-101352,USR-204777,Paid Search,Brand Awareness,Mobile,2026-03-17 21:03:52,,,
SESS-101353,USR-205716,Email,Newsletter Vol 12,Mobile,2026-06-08 21:38:29,,,
SESS-101354,USR-206295,Referral,None,MOBILE,2026-04-28 22:06:28,,,
SESS-101355,USR-201707,Email,Newsletter Vol 12,Desktop,2026-02-10 15:49:25,2026-02-10 16:27:25,2026-02-12 04:27:25,
SESS-101356,USR-205759,Referral,None,Tablet,2026-06-10 02:10:04,,,
SESS-101357,USR-205496,ORGANIC SEARCH,None,tablet,2026-01-28 01:00:58,,,
SESS-101358,USR-201947,Email,Newsletter Vol 12,Mobile,2026-05-27 13:32:59,,,
SESS-101359,USR-207807,Paid Search,Product Launch,Mobile,2026-06-28 01:31:30,2026-06-28 01:48:30,,
SESS-101360,USR-207859,Email,Newsletter Vol 12,Tablet,2026-03-27 23:43:55,2026-03-27 23:46:55,,
SESS-101361,USR-201084,Direct,None,Tablet,2026-04-17 19:37:47,,,
SESS-101362,USR-205552,Paid Social,Spring Promo,Mobile,2026-05-09 14:50:45,,,
SESS-101363,USR-206225,Email,Newsletter Vol 12,Tablet,24/06/2026 06:47:34,,,
SESS-101364,USR-202458,Direct,None,Desktop,2026-04-30 06:22:22,,,
SESS-101365,USR-204719,Referral,None,Desktop,2026-05-19 03:42:16,,,
SESS-101366,USR-200081,Referral,None,Mobile,2026-02-05 12:06:14,,,
SESS-101367,USR-204795,Referral,None,Desktop,2026-05-22 21:56:47,,,
SESS-101368,USR-204845,Email,Newsletter Vol 12,Mobile,2026-05-14 10:50:13,,,
SESS-101369,USR-200351,Email,Newsletter Vol 12,Desktop,2026-02-28 06:49:29,,,
SESS-101370,USR-203466,Paid Search,,Desktop,2026-05-09 06:15:16,,,
SESS-101371,USR-206962,Organic Search,None,Tablet,2026-03-16 22:39:46,,,
SESS-101372,USR-207789,referral,None,Tablet,2026-04-08 05:57:28,2026-04-08 06:04:28,,
SESS-101373,USR-204818,Organic Search,None,Mobile,2026-04-29 00:46:16,,,
SESS-101374,USR-205125,PAID SOCIAL,Spring Promo,Tablet,2026-01-12 09:15:21,,,
SESS-101375,USR-207706,Direct,None,Desktop,2026-06-27 06:22:57,,,
SESS-101376,USR-201790,Paid Social,Retargeting Ads,Desktop,2026-03-29 03:57:21,,,
SESS-101377,USR-204414,Referral,None,Mobile,2026-06-21 14:52:17,,,
SESS-101378,USR-205137,Email,Newsletter Vol 12,Tablet,2026-01-04 12:28:00,,,
SESS-101379,USR-205388,Email,Newsletter Vol 12,Mobile,2026-05-12 05:24:01,2026-05-12 05:38:01,,
SESS-101380,USR-206984,Paid Social,Product Launch,Tablet,2026-04-17 09:29:44,,,
SESS-101381,USR-206756,Referral,None,Desktop,2026-02-11 05:30:31,2026-02-11 05:36:31,,
SESS-101382,USR-200829,Organic Search,None,Desktop,2026-03-07 09:40:12,2026-03-07 09:54:12,,
SESS-101383,USR-204229,Referral,None,Desktop,2026-06-01 04:58:52,2026-06-01 05:30:52,,
SESS-101384,USR-206831,Direct,None,Desktop,2026-02-24 01:56:51,2026-02-24 02:17:51,,
SESS-101385,USR-203932,Referral,None,Tablet,2026-03-22 02:59:29,2026-03-22 03:02:29,,
SESS-101386,USR-203393,Paid Social,Spring Promo,Tablet,2026-02-28 21:19:47,,,
SESS-101387,USR-203380,Referral,None,Tablet,2026-02-22 06:52:52,,,
SESS-101388,USR-202173,Email,Newsletter Vol 12,mobile,2026-04-25 14:20:16,,,
SESS-101389,USR-203354,paid social,Winter Sale,Tablet,2026-03-03 06:40:52,,,
SESS-101390,USR-201591,Referral,None,Mobile,2026-02-23 18:31:19,2026-02-23 19:16:19,,
SESS-101391,USR-204671,Direct,None,Tablet,2026-05-20 20:17:44,,,
SESS-101392,USR-203724,Email,,Desktop,2026-01-31 06:06:40,2026-01-31 06:32:40,2026-02-03 23:32:40,2026-02-18 05:32:40
SESS-101393,USR-200054,Email,Newsletter Vol 12,Desktop,2026-03-21 05:23:58,,,
SESS-101394,USR-205524,Paid Search,Brand Awareness,Desktop,2026-03-27 21:40:47,,,
SESS-101395,USR-207648,Organic Search,None,Desktop,2026-03-21 14:05:06,2026-03-21 14:29:06,,
SESS-101396,USR-206437,paid search,Brand Awareness,Desktop,2026-04-06 13:15:29,,,
SESS-101397,USR-204329,Email,Newsletter Vol 12,Desktop,2026-02-26 11:08:57,2026-02-26 11:26:57,2026-02-27 23:26:57,2026-03-06 22:26:57
SESS-101398,USR-200226,Paid Social,Retargeting Ads,Mobile,2026-05-06 14:54:55,,,
SESS-101399,USR-202469,Organic Search,None,Desktop,2026-03-07 16:17:00,,,
SESS-101400,USR-200773,Organic Search,None,Tablet,2026-01-11 21:59:59,,,
SESS-101401,USR-207667,Email,Newsletter Vol 12,Mobile,2026-05-19 00:03:18,,,
SESS-101402,USR-207279,paid search,Spring Promo,Desktop,2026-06-10 13:23:08,,,
SESS-101403,USR-200284,Paid Social,Retargeting Ads,tablet,2026-06-17 20:50:23,,,
SESS-101404,USR-203649,Organic Search,None,Tablet,05/05/2026 17:07:44,,,
SESS-101405,USR-205547,Paid Search,Brand Awareness,Tablet,2026-06-07 09:36:56,,,
SESS-101406,USR-206828,Organic Search,None,Desktop,2026-02-04 14:52:43,,,
SESS-101407,USR-202792,Paid Search,Winter Sale,Tablet,2026-03-02 11:19:27,2026-03-02 11:42:27,2026-03-06 07:42:27,2026-03-20 12:42:27
SESS-101408,USR-206413,EMAIL,Newsletter Vol 12,Mobile,2026-03-04 05:18:03,,,
SESS-101409,USR-200525,referral,None,Desktop,25/06/2026 12:30:20,,,
SESS-101410,USR-200986,Referral,None,Mobile,2026-03-03 20:00:43,,,
SESS-101411,USR-201938,Referral,None,Tablet,2026-06-15 01:51:20,2026-06-15 02:14:20,,
SESS-101412,USR-203035,Paid Social,Winter Sale,Desktop,2026-03-10 09:00:51,,,
SESS-101413,USR-200945,Direct,None,Mobile,2026-01-30 18:45:20,,,
SESS-101414,USR-207275,REFERRAL,None,Desktop,2026-02-28 16:26:33,,,
SESS-101415,USR-207973,Organic Search,None,Mobile,28/02/2026 02:42:07,,,
SESS-101416,USR-201762,Direct,None,Tablet,2026-03-14 23:44:29,2026-03-15 00:22:29,,
SESS-101417,USR-200153,Email,Newsletter Vol 12,Desktop,2026-04-11 04:59:52,,,
SESS-101418,USR-204081,Organic Search,None,Mobile,2026-06-05 23:20:33,,,
SESS-101419,USR-203815,Direct,None,Mobile,2026-03-03 16:01:21,,,
SESS-101420,USR-204362,Direct,None,Tablet,2026-03-03 06:46:23,,,
SESS-101421,USR-205547,ORGANIC SEARCH,None,TABLET,2026-02-19 14:24:30,,,
SESS-101422,USR-201675,Paid Social,,Tablet,2026-04-22 01:54:08,,,
SESS-101423,USR-206245,Email,Newsletter Vol 12,Tablet,2026-04-22 04:32:19,,,
SESS-101424,USR-204324,EMAIL,Newsletter Vol 12,Mobile,2026-02-15 02:26:50,2026-02-15 02:29:50,2026-02-16 06:29:50,2026-02-23 05:29:50
SESS-101425,USR-205748,Email,Newsletter Vol 12,Desktop,2026-04-28 18:27:26,2026-04-28 18:31:26,2026-04-30 12:31:26,2026-05-14 01:31:26
SESS-101426,USR-207146,Organic Search,None,Desktop,2026-02-15 18:31:01,,,
SESS-101427,USR-207542,Direct,None,Desktop,2026-05-25 20:32:23,2026-05-25 20:42:23,,
SESS-101428,USR-202578,Paid Search,Product Launch,Tablet,2026-06-08 17:29:38,2026-06-08 17:47:38,,
SESS-101429,USR-201848,Organic Search,None,Tablet,2026-01-18 04:22:48,2026-01-18 05:03:48,2026-01-20 23:03:48,
SESS-101430,USR-203389,Organic Search,None,Desktop,2026-01-16 18:45:02,,,
SESS-101431,USR-205644,Referral,None,Desktop,2026-04-27 14:51:09,,,
SESS-101432,USR-201501,Paid Social,,Desktop,2026-03-16 09:32:10,,,
SESS-101433,USR-202947,Paid Search,Retargeting Ads,Desktop,2026-03-24 08:58:12,,,
SESS-101434,USR-206547,Direct,None,Mobile,2026-01-22 15:54:37,,,
SESS-101435,USR-201304,REFERRAL,None,Mobile,2026-06-23 23:26:42,2026-06-24 00:09:42,2026-06-25 23:09:42,2026-07-09 11:09:42
SESS-101436,USR-205254,PAID SOCIAL,Product Launch,Mobile,22/05/2026 13:09:58,,,
SESS-101437,USR-207240,Organic Search,None,Desktop,2026-02-10 18:37:31,,,
SESS-101438,USR-203205,Organic Search,None,Desktop,2026-03-21 08:53:01,,,
SESS-101439,USR-204698,paid social,Winter Sale,Mobile,2026-06-17 02:34:55,2026-06-17 03:11:55,,
SESS-101440,USR-201704,Organic Search,None,Mobile,2026-02-26 17:42:40,,,
SESS-101441,USR-207257,email,Newsletter Vol 12,Desktop,2026-02-10 20:44:00,,,
SESS-101442,USR-203687,Organic Search,None,Tablet,2026-04-02 15:30:00,2026-04-02 15:56:00,2026-04-04 05:56:00,
SESS-101443,USR-206926,paid search,Spring Promo,Desktop,2026-03-17 17:11:55,2026-03-17 17:47:55,,
SESS-101444,USR-207242,Paid Search,Retargeting Ads,tablet,2026-02-03 17:28:29,,,
SESS-101445,USR-203821,Referral,None,TABLET,2026-01-06 22:21:58,,,
SESS-101446,USR-204302,Paid Search,Product Launch,Mobile,2026-02-17 21:05:24,,,
SESS-101447,USR-204418,Referral,None,Desktop,2026-02-02 04:34:48,,,
SESS-101448,USR-207556,Referral,None,Tablet,19/01/2026 14:58:59,,,
SESS-101449,USR-205564,Referral,None,Mobile,2026-05-16 05:10:36,,,
SESS-101450,USR-201631,Direct,None,DESKTOP,2026-06-22 23:30:45,,,
SESS-101451,USR-202773,Referral,None,Mobile,2026-02-11 00:43:46,,,
SESS-101452,USR-204524,ORGANIC SEARCH,None,Desktop,2026-01-19 08:54:44,,,
SESS-101453,USR-205546,direct,None,Tablet,2026-02-28 07:43:27,,,
SESS-101454,USR-207173,Paid Search,Spring Promo,Tablet,2026-03-05 00:39:05,,,
SESS-101455,USR-201970,Direct,None,Desktop,2026-04-07 04:47:18,,,
SESS-101456,USR-202591,Paid Social,Brand Awareness,Mobile,2026-05-08 02:51:41,,,
SESS-101457,USR-200226,Email,Newsletter Vol 12,Desktop,2026-02-01 07:59:48,,,
SESS-101458,USR-201840,Paid Search,Winter Sale,Mobile,04/05/2026 00:59:31,,,
SESS-101459,USR-203537,Referral,None,Mobile,2026-02-28 11:10:02,2026-02-28 11:35:02,,
SESS-101460,USR-204376,Paid Social,Brand Awareness,Tablet,2026-05-26 21:36:15,,,
SESS-101461,USR-200691,Referral,None,Mobile,2026-06-03 20:15:09,,,
SESS-101462,USR-207271,Direct,None,desktop,2026-05-24 14:57:07,,,
SESS-101463,USR-205668,Paid Social,Winter Sale,Desktop,2026-03-10 21:11:56,,,
SESS-101464,USR-202786,Paid Search,Brand Awareness,Desktop,2026-01-12 20:19:48,2026-01-12 20:23:48,,
SESS-101465,USR-200124,Organic Search,None,Mobile,2026-06-19 07:59:58,2026-06-19 08:40:58,2026-06-21 13:40:58,2026-07-05 07:40:58
SESS-101466,USR-204348,Organic Search,None,Tablet,2026-03-03 10:15:13,,,
SESS-101467,USR-206863,Direct,None,Desktop,2026-05-08 19:38:06,2026-05-08 19:41:06,,
SESS-101468,USR-202671,Direct,None,Tablet,2026-01-30 14:41:53,,,
SESS-101469,USR-200438,Referral,None,Mobile,2026-04-04 01:30:21,,,
SESS-101470,USR-206004,Paid Social,Product Launch,Tablet,14/05/2026 13:21:58,,,
SESS-101471,USR-204359,Direct,None,Tablet,2026-06-22 12:24:42,,,
SESS-101472,USR-200594,Paid_Search,Winter Sale,Mobile,2026-03-21 15:23:47,,,
SESS-101473,USR-201368,Referral,None,Mobile,2026-04-03 04:06:33,,,
SESS-101474,USR-201605,Paid Search,,Tablet,2026-01-22 08:47:16,,,
SESS-101475,USR-206070,Paid Search,Winter Sale,Tablet,05/05/2026 02:14:06,,,
SESS-101476,USR-205326,PAID SEARCH,Winter Sale,Tablet,2026-02-28 12:32:34,2026-02-28 12:35:34,,
SESS-101477,USR-207888,Organic Search,None,Mobile,2026-01-12 06:45:11,,,
SESS-101478,USR-206910,Paid Social,Brand Awareness,Desktop,2026-01-27 06:14:58,,,
SESS-101479,USR-203178,Paid Search,Brand Awareness,MOBILE,2026-03-13 22:39:22,2026-03-13 23:10:22,,
SESS-101480,USR-205167,Email,Newsletter Vol 12,Mobile,2026-02-22 14:59:53,2026-02-22 15:41:53,,
SESS-101481,USR-200239,email,Newsletter Vol 12,Mobile,2026-06-05 13:34:17,,,
SESS-101482,USR-207581,Paid Search,Brand Awareness,Mobile,2026-04-19 18:22:22,,,
SESS-101483,USR-207515,Paid Search,Spring Promo,Desktop,19/05/2026 04:58:01,,,
SESS-101484,USR-206336,Paid Social,Product Launch,Tablet,2026-04-11 15:37:00,,,
